Time Period,Location,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (C)
2019-10-29T07:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,2.6,101930.0,8.8
2019-10-29T08:15:00+00:00,https://api.weather.gov/stations/KGPM,330.0,1.5,101930.0,8.6
2019-10-29T08:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,2.6,101930.0,8.5
2019-10-29T08:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,101970.0,8.4
2019-10-29T09:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.6,101970.0,8.0
2019-10-29T09:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,6.2,101930.0,7.5
2019-10-29T09:55:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.7,101930.0,7.5
2019-10-29T10:15:00+00:00,https://api.weather.gov/stations/KGPM,350.0,6.2,101970.0,7.3
2019-10-29T10:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.1,101970.0,7.2
2019-10-29T10:55:00+00:00,https://api.weather.gov/stations/KGPM,350.0,5.1,101970.0,7.2
2019-10-29T11:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,5.7,101930.0,7.2
2019-10-29T11:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,4.6,101930.0,7.2
2019-10-29T11:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.7,101930.0,7.0
2019-10-29T13:50:00+00:00,https://api.weather.gov/stations/KGPM,360.0,4.1,101930.0,7.0
2019-10-29T14:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,4.1,101930.0,7.0
2019-10-29T15:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,4.1,101930.0,7.0
2019-10-29T16:50:00+00:00,https://api.weather.gov/stations/KGPM,10.0,3.6,101930.0,7.0
2019-10-29T17:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,3.6,101860.0,8.0
2019-10-29T18:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.1,101730.0,8.0
2019-10-29T19:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.1,101660.0,8.0
2019-10-29T20:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,101590.0,8.0
2019-10-29T21:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,4.1,101630.0,8.0
2019-10-29T22:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.1,101630.0,8.0
2019-10-29T23:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.1,101630.0,7.0
2019-10-30T00:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.1,101660.0,7.0
2019-10-30T01:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.1,101660.0,7.0
2019-10-30T02:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,101630.0,6.5
2019-10-30T02:35:00+00:00,https://api.weather.gov/stations/KGPM,340.0,2.1,101630.0,6.5
2019-10-30T02:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,2.1,101690.0,6.5
2019-10-30T03:15:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,101690.0,6.5
2019-10-30T03:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101730.0,6.7
2019-10-30T03:55:00+00:00,https://api.weather.gov/stations/KGPM,320.0,1.5,101760.0,6.5
2019-10-30T04:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.1,101730.0,6.5
2019-10-30T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101690.0,6.5
2019-10-30T04:55:00+00:00,https://api.weather.gov/stations/KGPM,320.0,1.5,101690.0,6.5
2019-10-30T05:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,1.5,101690.0,6.5
2019-10-30T05:35:00+00:00,https://api.weather.gov/stations/KGPM,310.0,1.5,101690.0,6.5
2019-10-30T05:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101660.0,6.5
2019-10-30T06:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,1.5,101660.0,6.5
2019-10-30T06:35:00+00:00,https://api.weather.gov/stations/KGPM,310.0,2.6,101690.0,6.5
2019-10-30T06:55:00+00:00,https://api.weather.gov/stations/KGPM,300.0,1.5,101690.0,6.5
2019-10-30T07:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.6,101690.0,6.5
2019-10-30T07:35:00+00:00,https://api.weather.gov/stations/KGPM,300.0,2.1,101690.0,6.5
2019-10-30T07:55:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,101660.0,6.3
2019-10-30T08:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.1,101630.0,6.3
2019-10-30T08:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,1.5,101660.0,6.3
2019-10-30T08:55:00+00:00,https://api.weather.gov/stations/KGPM,320.0,1.5,101630.0,6.1
2019-10-30T09:15:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,101630.0,6.1
2019-10-30T09:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,1.5,101630.0,6.1
2019-10-30T09:55:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.1,101560.0,6.0
2019-10-30T10:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.1,101660.0,6.0
2019-10-30T10:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,4.1,101560.0,6.1
2019-10-30T10:55:00+00:00,https://api.weather.gov/stations/KGPM,300.0,1.5,101660.0,6.0
2019-10-30T11:15:00+00:00,https://api.weather.gov/stations/KGPM,330.0,1.5,101630.0,6.1
2019-10-30T11:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.6,101660.0,6.0
2019-10-30T11:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.1,101660.0,6.0
2019-10-30T12:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.1,101730.0,6.0
2019-10-30T13:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,4.1,101760.0,6.0
2019-10-30T14:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.1,101930.0,6.0
2019-10-30T15:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,101930.0,6.0
2019-10-30T16:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.1,101970.0,6.0
2019-10-30T17:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.6,101970.0,6.0
2019-10-30T18:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,4.1,101930.0,7.0
2019-10-30T20:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.1,101970.0,7.0
2019-10-30T21:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,4.1,102070.0,6.0
2019-10-30T22:50:00+00:00,https://api.weather.gov/stations/KGPM,300.0,4.1,102240.0,6.0
2019-10-30T23:50:00+00:00,https://api.weather.gov/stations/KGPM,,,102300.0,6.0
2019-10-31T00:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.1,102470.0,4.0
2019-10-31T01:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.6,102540.0,4.0
2019-10-31T02:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,5.1,102570.0,4.2
2019-10-31T02:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,6.7,102610.0,4.0
2019-10-31T02:55:00+00:00,https://api.weather.gov/stations/KGPM,320.0,5.1,102680.0,4.0
2019-10-31T03:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,6.7,102710.0,4.0
2019-10-31T03:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,5.7,102710.0,4.0
2019-10-31T03:55:00+00:00,https://api.weather.gov/stations/KGPM,330.0,5.7,102740.0,4.0
2019-10-31T04:15:00+00:00,https://api.weather.gov/stations/KGPM,330.0,4.6,102740.0,4.0
2019-10-31T04:35:00+00:00,https://api.weather.gov/stations/KGPM,330.0,7.2,102780.0,3.8
2019-10-31T04:55:00+00:00,https://api.weather.gov/stations/KGPM,330.0,4.6,102780.0,3.8
2019-10-31T05:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,4.1,102810.0,3.8
2019-10-31T05:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.6,102810.0,3.8
2019-10-31T05:55:00+00:00,https://api.weather.gov/stations/KGPM,310.0,4.6,102850.0,3.4
2019-10-31T06:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.1,102880.0,2.7
2019-10-31T06:35:00+00:00,https://api.weather.gov/stations/KGPM,310.0,4.1,102880.0,2.2
2019-10-31T06:55:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,102880.0,2.0
2019-10-31T07:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,102910.0,1.5
2019-10-31T07:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,5.1,102910.0,1.4
2019-10-31T07:55:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,102910.0,1.0
2019-10-31T08:15:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,102910.0,1.0
2019-10-31T08:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,4.1,102950.0,0.7
2019-10-31T08:55:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.6,102980.0,0.5
2019-10-31T09:15:00+00:00,https://api.weather.gov/stations/KGPM,300.0,3.6,102980.0,0.5
2019-10-31T09:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.6,102980.0,0.2
2019-10-31T09:55:00+00:00,https://api.weather.gov/stations/KGPM,320.0,4.1,102980.0,0.0
2019-10-31T10:15:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,102980.0,0.0
2019-10-31T10:35:00+00:00,https://api.weather.gov/stations/KGPM,310.0,2.6,103010.0,0.0
2019-10-31T10:55:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.1,103050.0,0.0
2019-10-31T11:15:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.1,103050.0,-0.1
2019-10-31T11:35:00+00:00,https://api.weather.gov/stations/KGPM,320.0,3.6,103080.0,-0.2
2019-10-31T12:50:00+00:00,https://api.weather.gov/stations/KGPM,310.0,3.1,103150.0,-1.0
2019-10-31T13:50:00+00:00,https://api.weather.gov/stations/KGPM,320.0,2.1,103220.0,0.0
2019-10-31T14:50:00+00:00,https://api.weather.gov/stations/KGPM,300.0,2.6,103320.0,2.0
2019-10-31T15:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.1,103320.0,3.0
2019-10-31T16:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,3.1,103290.0,5.0
2019-10-31T17:50:00+00:00,https://api.weather.gov/stations/KGPM,290.0,4.1,103220.0,5.0
2019-10-31T18:50:00+00:00,https://api.weather.gov/stations/KGPM,300.0,2.6,103120.0,8.0
2019-10-31T19:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,103010.0,9.0
2019-10-31T21:50:00+00:00,https://api.weather.gov/stations/KGPM,330.0,2.1,102910.0,10.0
2019-10-31T22:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102910.0,9.0
2019-10-31T23:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102910.0,9.0
2019-11-01T00:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102910.0,8.0
2019-11-01T01:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102980.0,7.0
2019-11-01T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102950.0,5.0
2019-11-01T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102950.0,5.1
2019-11-01T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102980.0,5.0
2019-11-01T03:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102950.0,4.3
2019-11-01T03:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102950.0,4.6
2019-11-01T03:55:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102980.0,4.4
2019-11-01T04:15:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102950.0,4.0
2019-11-01T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102950.0,3.6
2019-11-01T04:55:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,102910.0,3.2
2019-11-01T05:15:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102910.0,3.0
2019-11-01T05:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102880.0,2.8
2019-11-01T05:55:00+00:00,https://api.weather.gov/stations/KGPM,200.0,2.1,102910.0,2.7
2019-11-01T06:15:00+00:00,https://api.weather.gov/stations/KGPM,200.0,1.5,102880.0,2.5
2019-11-01T06:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102880.0,2.0
2019-11-01T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,2.0
2019-11-01T07:15:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,102880.0,1.9
2019-11-01T07:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,102880.0,1.7
2019-11-01T07:55:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,102880.0,1.7
2019-11-01T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102880.0,1.6
2019-11-01T08:35:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102880.0,1.3
2019-11-01T08:55:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,102880.0,1.1
2019-11-01T09:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102850.0,1.1
